Sales Order Number,Sales Order Date,Customer ID,product_id,system_sku,main_category,sub_category,brand_name,product_name,Visitors,Quantity,Transactions,Sales,Profit,Shipment Order Date,Ship Mode,City,Country,Location
16497,1/15/2019,12772,59597,656-76107,"Toys, Kids & Babies",Toys,Lego,Lego - 76107 Thanos: Ultimate Battle,1,13,62.3,62.296,21.0249,1/25/2019 8:39,Second Class,Philadelphia,United States,Pennsylvania
16498,11/4/2018,11386,59585,656-75179,"Toys, Kids & Babies",Toys,Lego,Lego - 75179 Kylo Ren's TIE Fighter™,1,3,10.71,10.71,2.7846,#############,Second Class,Philadelphia,United States,Pennsylvania
16499,1/15/2018,12068,57802,656-10881,"Toys, Kids & Babies",Toys,Lego,Lego - 10881 Mickey's Boat,1,1,20.94,20.936,7.0659,#############,Second Class,Philadelphia,United States,Pennsylvania
16500,2/23/2018,12068,47891,656-10823,"Toys, Kids & Babies",Toys,Lego,Lego - 10823 Batwing Adventure,1,6,33,33,8.25,#############,Second Class,Philadelphia,United States,Pennsylvania
16501,9/17/2018,12672,24234,656-10844,"Toys, Kids & Babies",Toys,Lego,Lego - 10844 Minnie Mouse Bow-tique,1,5,249.95,249.95,87.4825,#############,Standard Class,Los Angeles,United States,California
16502,1/10/2019,12672,54063,656-10759,"Toys, Kids & Babies",Toys,Lego,Lego - 10759 Elastigirl's Rooftop Pursuit,1,3,357.93,357.93,7.1586,#############,Standard Class,Smyrna,United States,Georgia
16503,5/19/2019,5280,22854,656-75116,"Toys, Kids & Babies",Toys,Lego,Lego - 75116 Finn,1,5,57.4,57.4,10.906,1/25/2019 8:39,Standard Class,San Francisco,United States,California
16504,12/4/2017,5280,22861,656-76028,"Toys, Kids & Babies",Toys,Lego,Lego - 76028 Darkseid Invasion,1,2,331.96,331.96,149.382,#############,Standard Class,Chicago,United States,Illinois
16505,5/9/2018,12391,57829,656-76102,"Toys, Kids & Babies",Toys,Lego,Lego - 76102 Thor's Weapon Quest,1,2,40.56,40.56,12.9792,#############,Second Class,Chicago,United States,Illinois
16506,5/13/2019,12391,57832,656-76110,"Toys, Kids & Babies",Toys,Lego,Lego - 76110 Batman™: The Attack of the Talons,1,5,86.2,86.2,24.998,#############,First Class,Medford,United States,Oregon
16507,10/20/2018,12775,22839,656-70592,"Toys, Kids & Babies",Toys,Lego,Lego - 70592 Salvage M.E.C,1,6,38.02,38.016,13.7808,#############,First Class,Medford,United States,Oregon
16508,3/2/2018,12775,22812,656-41330,"Toys, Kids & Babies",Toys,Lego,Lego - 41330 Stephanie's Soccer Practice,1,1,8.38,8.384,0.7336,#############,Same Day,New York City,United States,New York
16509,1/13/2018,1767,59634,656-76072,"Toys, Kids & Babies",Toys,Lego,Lego - 76072 Mighty Micros: Iron Man vs. Thanos,1,2,6.85,6.848,0.7704,1/25/2019 8:39,Second Class,New York City,United States,New York
16510,5/26/2018,1767,22845,656-70905,"Toys, Kids & Babies",Toys,Lego,Lego - 70905 The Batmobile,1,5,19.6,19.6,9.604,#############,Second Class,New York City,United States,New York
16511,7/21/2018,1767,53784,181-B3855US20,"Toys, Kids & Babies",Toys,Hasbro,Nerf Rival Atlas XVI 1200 Assortment - Blue,1,2,68.46,68.46,20.538,#############,Second Class,Huntsville,United States,Alabama
16512,5/26/2018,12770,53785,181-B3856US20,"Toys, Kids & Babies",Toys,Hasbro,Nerf Rival Atlas XVI 1200 Assortment - Red,1,6,13.34,13.344,4.3368,#############,Standard Class,Philadelphia,United States,Pennsylvania
16513,12/10/2017,12770,52900,181-DVP49,"Toys, Kids & Babies",Toys,Mattel Games,Birthday Wishes® Barbie® Doll,1,8,"1,478.27",1478.272,92.392,#############,Standard Class,Philadelphia,United States,Pennsylvania
16514,12/25/2018,12770,52921,181-C0461AS00,"Toys, Kids & Babies",Toys,Hasbro,Frozen Magical Snow Maker,1,1,16.27,16.272,-3.8646,#############,Standard Class,Philadelphia,United States,Pennsylvania
16515,12/3/2017,10146,52920,181-C0540AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Stir 'n Bake Kitchen,1,3,9.24,9.24,4.4352,1/25/2019 8:39,Standard Class,Philadelphia,United States,Pennsylvania
16516,9/5/2018,12778,52887,181-FPF83,"Toys, Kids & Babies",Toys,Mattel Games,Barbie® Chelsea® Doll and Accessory,1,10,32.34,32.34,-23.716,#############,Standard Class,Philadelphia,United States,Pennsylvania
16517,12/12/2017,12779,52926,181-E1632AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Dance 'n Twirl Ballroom Belle,1,4,56.06,56.064,19.6224,#############,Standard Class,Santa Clara,United States,California
16518,4/18/2019,2132,52923,181-E0284AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Belle With Extra Fashion,1,5,108.72,108.72,36.693,#############,Standard Class,Santa Clara,United States,California
16519,5/16/2018,2132,52925,181-E0094AS00,"Toys, Kids & Babies",Toys,Hasbro,Frozen Royal Chambers Playset,1,5,181.47,181.47,-320.597,#############,Standard Class,Long Beach,United States,California
16520,5/2/2018,9613,52911,181-B8940AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Small Doll Story Moments Belle,1,3,16.18,16.176,6.066,#############,Standard Class,Los Angeles,United States,California
16521,12/21/2018,9613,52912,181-C0459AS00,"Toys, Kids & Babies",Toys,Hasbro,Frozen - Anna Picnic Set,1,3,122.35,122.352,13.7646,1/25/2019 8:39,Standard Class,Santa Barbara,United States,California
16522,1/8/2018,9613,52907,181-E0280AC20,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Shimmer Mulan Doll,1,3,585.55,585.552,73.194,#############,Standard Class,New York City,United States,New York
16523,4/28/2018,12763,52909,181-E0236AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Small Doll Play Assortment Mulan,1,3,19.44,19.44,9.3312,#############,Standard Class,Jacksonville,United States,Florida
16524,9/11/2018,2918,52906,181-E0277AC20,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Shimmer Jasmine Doll,1,5,123.92,123.92,9.294,#############,Standard Class,Cedar Hill,United States,Texas
16525,1/26/2019,2918,22836,656-70314,"Toys, Kids & Babies",Toys,Lego,Lego - 70314 Beast Master's Chaos Chariot,1,5,13.36,13.36,4.008,#############,Second Class,Omaha,United States,Nebraska
16526,1/2/2018,2918,6063,306-S7I,"Toys, Kids & Babies",Bath & Babycare,Huggies,Platinum Pants L 25pcs,1,2,78.26,78.256,-17.6076,#############,Second Class,Little Rock,United States,Arkansas
16527,3/20/2018,2918,6054,306-14011304,"Toys, Kids & Babies",Bath & Babycare,Huggies,Speedy Dry Diaper Medium 44pcs,1,7,102.02,102.018,-183.6324,1/25/2019 8:39,Second Class,Little Rock,United States,Arkansas
16528,5/13/2019,12068,6055,306-14011305,"Toys, Kids & Babies",Bath & Babycare,Huggies,Speedy Dry Diaper Large 35pcs,1,2,750.68,750.68,37.534,#############,Second Class,Little Rock,United States,Arkansas
16529,4/30/2018,12068,59633,656-76065,"Toys, Kids & Babies",Toys,Lego,Lego - 76065 Captain America vs. Red Skull,1,3,44.4,44.4,22.2,#############,Standard Class,Little Rock,United States,Arkansas
16530,4/27/2019,9226,8690,218-42302238X4,"Toys, Kids & Babies",Mother & Maternity,Tommee Tippee,Closer to Nature 350ml Milk Storage Bags 36pcs,1,5,84.55,84.55,22.8285,#############,Standard Class,Little Rock,United States,Arkansas
16531,2/15/2018,9736,54296,7711-MAMY-P-XXL26,"Toys, Kids & Babies",Bath & Babycare,Mamypoko,Mamypoko Pants XXL Size XXL26,1,3,17.94,17.94,8.7906,#############,Standard Class,Little Rock,United States,Arkansas
16532,9/19/2018,9736,57787,656-8293,"Toys, Kids & Babies",Toys,Lego,Lego - 8293 Power Functions Motor Set,1,3,128.4,128.4,62.916,#############,Standard Class,Little Rock,United States,Arkansas
16533,5/27/2019,9736,4387,193-CU992-808,"Toys, Kids & Babies",Feeding,Chu Chu Baby,Nylon Milk Bottle Brush,1,1,1.87,1.869,-1.3083,1/25/2019 8:39,Second Class,Norfolk,United States,Nebraska
16534,3/19/2019,9736,4418,193-AT1507,"Toys, Kids & Babies",Bath & Babycare,Atopico,Skincare Shampoo 400ml Bottle,1,1,103.19,103.192,11.6091,#############,First Class,Chicago,United States,Illinois
16535,1/1/2018,9736,4425,193-AT3031,"Toys, Kids & Babies",Bath & Babycare,Atopico,Skincare Oil,1,2,36,36,6.48,#############,First Class,Chicago,United States,Illinois
16536,8/17/2018,9675,54294,7711-MAMY-D-M64,"Toys, Kids & Babies",Bath & Babycare,Mamypoko,Mamypoko Diapers M Size M64,1,4,239.96,239.96,115.1808,#############,Same Day,Chicago,United States,Illinois
16537,3/12/2018,9675,4436,193-E-162,"Toys, Kids & Babies",Bath & Babycare,LEC,Baby Wipes (Basic) 80 sheets x 3,1,2,40.68,40.68,0.4068,#############,Second Class,Tucson,United States,Arizona
16538,1/31/2018,11841,4444,193-O-842-P,"Toys, Kids & Babies",Bath & Babycare,LEC,Pochette Lid for Baby Wipes (Pink),1,4,419.14,419.136,-68.1096,#############,Second Class,Tucson,United States,Arizona
16539,4/17/2018,12286,45080,416-BCS360PGREY,"Toys, Kids & Babies",Diapers and Carriers,Ergobaby,Ergobaby Omni 360 Cool Air Mesh Baby Carrier - Pearl Grey,1,3,23.47,23.472,7.6284,1/25/2019 8:39,Second Class,Tucson,United States,Arizona
16540,11/19/2018,12286,13743,468-DR-852,"Toys, Kids & Babies",Feeding,Dr Brown's,Deluxe Electric Bottle & Food Warmer,1,4,3.59,3.592,-6.286,#############,Second Class,Concord,United States,New Hampshire
16541,2/12/2018,12788,13707,468-BG-15192,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Laundry Detergent - Fragrance Free 1.77L,1,3,23.98,23.976,-5.6943,#############,Second Class,Draper,United States,Utah
16542,1/5/2019,8958,13773,468-EP-5415BL,"Toys, Kids & Babies",Feeding,EZPZ,MINI MAT Plate & Mini Placemat (Blue),1,3,6.26,6.264,2.0358,#############,Second Class,Draper,United States,Utah
16543,2/24/2018,12627,13774,468-EP-5415CR,"Toys, Kids & Babies",Feeding,EZPZ,MINI MAT Plate & Mini Placemat (Coral),1,3,20.81,20.808,1.8207,#############,Standard Class,San Francisco,United States,California
16544,8/26/2018,6312,13699,468-BG-01226,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Extra Gentle Daily Lotion - Fragrance Free 502ml,1,3,218.35,218.352,-19.1058,#############,Standard Class,San Francisco,United States,California
16545,12/20/2017,11611,13708,468-BG-15215,"Toys, Kids & Babies",Bath & Babycare,Babyganics,Laundry Detergent - Fragrance Free 1.04L,1,2,18.16,18.16,1.816,1/25/2019 8:39,Standard Class,Houston,United States,Texas
16546,2/23/2019,11611,46251,416-PH92310,"Toys, Kids & Babies",Education,Pearhead,Pearhead Sweet Welcome Babybook - Pink,1,2,7.36,7.36,0.1472,#############,Standard Class,Houston,United States,Texas
16547,2/24/2019,11546,46324,416-SH212205,"Toys, Kids & Babies",Skip Hop and Oxo Tot,Skip Hop,Skip Hop Zoo-let Mini Backpack With Rein - Bee,1,4,41.4,41.4,19.872,#############,Second Class,Houston,United States,Texas
16548,3/30/2018,11546,46325,416-SH212210,"Toys, Kids & Babies",Skip Hop and Oxo Tot,Skip Hop,Skip Hop Zoo-let Mini Backpack With Rein - Ladybug,1,4,411.33,411.332,-4.8392,#############,First Class,Houston,United States,Texas
16549,3/27/2019,2038,46323,416-SH212204,"Toys, Kids & Babies",Skip Hop and Oxo Tot,Skip Hop,Skip Hop Zoo-let Mini Backpack With Rein - Owl,1,4,7.66,7.656,-6.1248,#############,First Class,Houston,United States,Texas
16550,5/14/2018,11230,46326,416-SH212258,"Toys, Kids & Babies",Skip Hop and Oxo Tot,Skip Hop,Skip Hop Zoo-let Mini Backpack With Rein - Giraffe,1,2,63.92,63.92,19.176,#############,Same Day,Montgomery,United States,Alabama
16551,2/17/2019,1073,46322,416-SH212203,"Toys, Kids & Babies",Skip Hop and Oxo Tot,Skip Hop,Skip Hop Zoo-let Mini Backpack With Rein - Monkey,1,2,6.56,6.56,1.9024,1/25/2019 8:39,Second Class,Jackson,United States,Mississippi
16552,4/21/2018,1073,13732,468-BN-610,"Toys, Kids & Babies",Bath & Babycare,Boon,NAKED Collapsible Bathtub (Blue),1,3,7.83,7.83,3.6018,#############,Second Class,Jackson,United States,Mississippi
16553,12/3/2017,1073,13733,468-BN-612,"Toys, Kids & Babies",Bath & Babycare,Boon,NAKED Collapsible Bathtub (Green),1,2,41.9,41.9,8.799,#############,Second Class,North Las Vegas,United States,Nevada
16554,9/13/2018,7297,47588,416-NB24170,"Toys, Kids & Babies",Bath & Babycare,Nuby,Nuby - Nuby Medical Kit,1,6,664.15,664.146,88.5528,#############,Standard Class,North Las Vegas,United States,Nevada
16555,7/24/2018,12806,46366,416-SH252305,"Toys, Kids & Babies",Feeding,Skip Hop,Skip Hop Zoo Straw Bottle - Bee,1,2,8.96,8.96,4.3904,#############,Standard Class,North Las Vegas,United States,Nevada
16556,5/27/2019,12806,13778,468-FY-7323,"Toys, Kids & Babies",Home & Safety,The First Years,AirFlow Inclined Wedge w/ Positioner,1,1,3.31,3.312,0.6624,#############,Standard Class,Atlanta,United States,Georgia
16557,11/28/2018,11784,47988,416-NB78084,"Toys, Kids & Babies",Outdoor,Nuby,Nuby - Nuby Insect Repellent Clip,1,3,20.14,20.136,1.2585,1/25/2019 8:39,Standard Class,Atlanta,United States,Georgia
16558,2/7/2018,11784,13794,468-LZ-27244,"Toys, Kids & Babies",Toys,Lamaze,Mix N Match Caterpillar,1,3,8.86,8.856,2.8782,#############,Standard Class,Atlanta,United States,Georgia
16559,7/19/2018,12808,13791,468-LZ-27230,"Toys, Kids & Babies",Toys,Lamaze,Discovery Shapes & Crib Gallery,1,4,859.2,859.2,-186.16,#############,Standard Class,Chicago,United States,Illinois
16560,4/18/2019,12808,13785,468-LZ-27026,"Toys, Kids & Babies",Toys,Lamaze,My Friend Emily,1,2,61.96,61.96,27.882,#############,Standard Class,Chicago,United States,Illinois
16561,2/3/2018,12809,13790,468-LZ-27224,"Toys, Kids & Babies",Toys,Lamaze,Busy Bug,1,4,17.92,17.92,8.6016,#############,Standard Class,Chicago,United States,Illinois
16562,5/6/2018,12809,13727,468-BN-11136,"Toys, Kids & Babies",Toys,Boon,TONES Musical Bath Boats,1,5,145.9,145.9,62.737,#############,Standard Class,Chicago,United States,Illinois
16563,10/25/2018,12809,47579,416-NB782,"Toys, Kids & Babies",Bath & Babycare,Nuby,Nuby - Nuby Nana Nubs™ Gum Massager,1,2,56.7,56.704,19.1376,1/25/2019 8:39,Standard Class,Chicago,United States,Illinois
16564,5/14/2019,3354,13728,468-BN-11138,"Toys, Kids & Babies",Toys,Boon,JELLIES Suction Cups,1,2,11.12,11.12,3.475,#############,Standard Class,Chicago,United States,Illinois
16565,3/27/2019,12811,13712,468-BN-10123,"Toys, Kids & Babies",Feeding,Boon,SQUIRT Dispensing Spoon (Green),1,4,32.9,32.896,11.1024,#############,Standard Class,Chicago,United States,Illinois
16566,9/28/2018,12344,13715,468-BN-10134,"Toys, Kids & Babies",Feeding,Boon,CATCH BOWL With Spill Catcher (Teal),1,3,22.78,22.776,7.6869,#############,Standard Class,Columbus,United States,Ohio
16567,6/5/2018,12344,13726,468-BN-11134,"Toys, Kids & Babies",Toys,Boon,COGS Water Gears,1,3,239.97,239.97,2.3997,#############,Second Class,Columbus,United States,Ohio
16568,2/26/2018,12133,29680,656-42077,"Toys, Kids & Babies",Toys,Lego,Lego - 42077 Rally Car,1,2,160.32,160.32,44.8896,#############,Second Class,Columbus,United States,Ohio
16569,8/12/2018,11836,52930,181-CCB70,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Zebra & Lion Play Gym,1,3,128.85,128.85,3.8655,1/25/2019 8:39,Second Class,Columbus,United States,Ohio
16570,3/12/2019,11291,52933,181-DNY98,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Learn with Me Zebra Walker,1,4,"1,319.96",1319.96,527.984,#############,Second Class,Columbus,United States,Ohio
16571,2/4/2019,11291,52928,181-BGP36,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Royal Stepstool Potty™,1,10,239.96,239.96,-10.284,#############,Standard Class,Pasadena,United States,California
16572,1/20/2019,10936,53044,181-FBC73,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Thomas & Friends™ Thomas Adventures Jungle Quest Playset,1,2,54.77,54.768,6.846,#############,Standard Class,Pasadena,United States,California
16573,1/30/2018,10936,52932,181-DNP32,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Play & Learn Activity Cube,1,3,13.39,13.392,3.1806,#############,Standard Class,Los Angeles,United States,California
16574,1/5/2018,10936,52934,181-DPR42,"Toys, Kids & Babies",Toys,Mattel Games,Fisher-Price® Laugh & Learn® Let's Get Ready Sink,1,5,23.92,23.92,8.671,#############,Standard Class,Los Angeles,United States,California
16575,1/24/2019,9666,53055,181-FWY67,"Toys, Kids & Babies",Toys,Mattel Games,Mecard™ Mega Dragon,1,4,255.97,255.968,-28.7964,1/25/2019 8:39,Second Class,Los Angeles,United States,California
16576,12/30/2018,9666,47952,656-75889,"Toys, Kids & Babies",Toys,Lego,Lego - 75889 Ferrari Ultimate Garage,1,6,21.55,21.552,7.0044,#############,First Class,Clinton,United States,Maryland
16577,12/7/2017,9613,47943,656-75170,"Toys, Kids & Babies",Toys,Lego,Lego - 75170 The Phantom,1,4,58.24,58.24,15.7248,#############,First Class,New York City,United States,New York
16578,3/11/2018,12763,54069,656-10846,"Toys, Kids & Babies",Toys,Lego,Lego - 10846 Flo's Café,1,12,80.28,80.28,36.9288,#############,Same Day,San Diego,United States,California
16579,3/8/2018,2918,47946,656-75175,"Toys, Kids & Babies",Toys,Lego,Lego - 75175 A-wing Starfighter,1,2,9.78,9.78,4.0098,#############,Second Class,New York City,United States,New York
16580,12/31/2017,2918,24245,656-70338,"Toys, Kids & Babies",Toys,Lego,Lego - 70338 Ultimate General Magmar,1,1,1.81,1.81,0.6516,#############,Second Class,New York City,United States,New York
16581,1/25/2018,2918,22856,656-75118,"Toys, Kids & Babies",Toys,Lego,Lego - 75118 Captain Phasma,1,2,37.94,37.94,18.2112,1/25/2019 8:39,Second Class,New York City,United States,New York
16582,1/29/2018,2918,59568,656-41239,"Toys, Kids & Babies",Toys,Lego,Lego - 41239 Eclipso™ Dark Palace,1,5,79.96,79.96,27.986,#############,Second Class,Lancaster,United States,California
16583,11/1/2018,12068,53021,181-B6508AS00,"Toys, Kids & Babies",Toys,Hasbro,Play-Doh Classic Color Pack,1,3,115.3,115.296,40.3536,#############,Second Class,Great Falls,United States,Montana
16584,5/20/2018,12068,53019,181-B6510AS00,"Toys, Kids & Babies",Toys,Hasbro,Play-Doh Bright Color Pack,1,4,"2,479.96",2479.96,743.988,#############,Second Class,San Francisco,United States,California
16585,6/8/2018,9226,29682,656-60188,"Toys, Kids & Babies",Toys,Lego,Lego - 60188 Mining Experts Site,1,6,179.94,179.94,75.5748,#############,Standard Class,San Francisco,United States,California
16586,4/26/2018,9736,54233,7711-PAMP-P-XL32,"Toys, Kids & Babies",Bath & Babycare,Pampers,Pampers Pants XL Size XL32,1,3,26.85,26.85,5.1015,#############,Standard Class,Lakewood,United States,New Jersey
16587,1/27/2018,9736,59580,656-70655,"Toys, Kids & Babies",Toys,Lego,Lego - 70655 Dragon Pit,1,3,323.37,323.37,129.348,1/25/2019 8:39,Standard Class,Lakewood,United States,New Jersey
16588,1/18/2018,9736,24252,656-75132,"Toys, Kids & Babies",Toys,Lego,Lego - 75132 First Order Battle Pack,1,3,59.94,59.94,28.1718,#############,Standard Class,Cleveland,United States,Ohio
16589,4/29/2018,9736,59589,656-75211,"Toys, Kids & Babies",Toys,Lego,Lego - 75211 Imperial TIE Fighter™,1,3,64.14,64.14,30.7872,#############,Second Class,Lawrence,United States,Massachusetts
16590,4/5/2018,9736,54065,656-10761,"Toys, Kids & Babies",Toys,Lego,Lego - 10761 The Great Home Escape,1,3,11.67,11.67,5.6016,#############,First Class,Lawrence,United States,Massachusetts
16591,5/9/2018,9675,22873,656-79122,"Toys, Kids & Babies",Toys,Lego,Lego - 79122 Shredder's Lair Rescue,1,2,12.96,12.96,6.2208,#############,First Class,Concord,United States,New Hampshire
16592,3/2/2019,9675,22850,656-75100,"Toys, Kids & Babies",Toys,Lego,Lego - 75100 First Order Snowspeeder,1,3,17.43,17.43,8.0178,#############,Same Day,Baltimore,United States,Maryland
16593,10/4/2018,11841,57833,656-76111,"Toys, Kids & Babies",Toys,Lego,Lego - 76111 Batman™: Brother Eye™ Takedown,1,2,181.99,181.986,-54.5958,1/25/2019 8:39,Second Class,Baltimore,United States,Maryland
16594,5/16/2018,12286,52997,181-DXH56,"Toys, Kids & Babies",Toys,Mattel Games,Mega Bloks® Thomas & Friends™ Sodor Adventures Playset,1,2,1.59,1.592,-2.6268,#############,Second Class,Columbus,United States,Ohio
16595,4/17/2019,12286,47912,656-41312,"Toys, Kids & Babies",Toys,Lego,Lego - 41312 Heartlake Sports Centre,1,3,22.34,22.344,2.5137,#############,Second Class,Columbus,United States,Ohio
16596,11/25/2018,12788,57816,656-70651,"Toys, Kids & Babies",Toys,Lego,Lego - 70651 Throne Room Showdown,1,6,455.97,455.97,-218.8656,#############,Standard Class,Columbus,United States,Ohio
16597,12/2/2017,8958,22801,656-41099,"Toys, Kids & Babies",Toys,Lego,Lego - 41099 Heartlake Skate Park,1,6,10.44,10.44,-7.656,#############,Standard Class,Houston,United States,Texas
16598,3/23/2018,12627,59548,656-9348,"Toys, Kids & Babies",Toys,Lego,Lego - 9348 Community Minifigures,1,2,5.21,5.214,-4.1712,#############,Standard Class,Houston,United States,Texas
16599,12/2/2017,6312,52996,181-FGV05,"Toys, Kids & Babies",Toys,Mattel Games,Mega Bloks® First Builders™ Building and Learning Table,1,5,67.4,67.4,17.524,1/25/2019 8:39,Standard Class,New York City,United States,New York
16600,11/6/2018,11611,52919,181-C1921AS00,"Toys, Kids & Babies",Toys,Hasbro,Frozen Arendelle Traditions Collection,1,2,25.16,25.16,10.5672,#############,Standard Class,Greensboro,United States,North Carolina
16601,12/23/2017,11611,52886,181-DWJ50,"Toys, Kids & Babies",Toys,Mattel Games,Barbie™ - Club Chelsea™ Doll and Clubhouse,1,4,126.56,126.56,47.46,#############,Standard Class,Greensboro,United States,North Carolina
16602,4/13/2018,11546,52885,181-FPL85,"Toys, Kids & Babies",Toys,Mattel Games,Barbie™ Dreamtopia Doll and Accessory,1,3,43.68,43.68,11.7936,#############,Standard Class,New York City,United States,New York
16603,10/24/2018,11546,52889,181-FHP57,"Toys, Kids & Babies",Toys,Mattel Games,Barbie® Bakery Chef Doll and Playset,1,7,139.93,139.93,34.9825,#############,Standard Class,San Francisco,United States,California
16604,7/18/2018,2038,52891,181-FRP05,"Toys, Kids & Babies",Toys,Mattel Games,Barbie™ - Crayola™ Stamp N Style,1,1,2.67,2.672,0.334,#############,Standard Class,Monroe,United States,Louisiana
16605,4/11/2019,11230,52895,181-FRB08,"Toys, Kids & Babies",Toys,Mattel Games,Barbie® Feature Fairy 1,1,6,16.66,16.656,-3.123,1/25/2019 8:39,Standard Class,Cincinnati,United States,Ohio
16606,11/7/2018,1073,52896,181-FRB12,"Toys, Kids & Babies",Toys,Mattel Games,Barbie™ Dreamtopia Brush ‘n Sparkle Princess,1,3,79.51,79.512,20.8719,#############,Standard Class,Seattle,United States,Washington
16607,3/13/2019,1073,53074,181-FNB15,"Toys, Kids & Babies",Toys,Mattel Games,Hot Wheels City Super Sets Playset Assortment,1,7,36.29,36.288,12.7008,#############,Standard Class,Seattle,United States,Washington
16608,10/21/2018,1073,53015,181-E00112210,"Toys, Kids & Babies",Toys,Hasbro,Nerf N-Strike Surgefire,1,1,67.99,67.9932,-12.9987,#############,Standard Class,New York City,United States,New York
16609,4/11/2019,7297,52883,181-FBM99,"Toys, Kids & Babies",Toys,Mattel Games,Barbie® Club Chelsea™ Flips & Fun Skate Ramp,1,2,10.16,10.16,3.4544,#############,Second Class,New York City,United States,New York
16610,9/23/2018,12806,52888,181-FHP64,"Toys, Kids & Babies",Toys,Mattel Games,Barbie® and Ken® Dolls,1,2,6.16,6.16,1.9712,#############,Second Class,New York City,United States,New York
16611,2/13/2019,12806,52947,181-B22472840,"Toys, Kids & Babies",Toys,Hasbro,Monopoly Junior Frozen Edition (English Version),1,2,56.3,56.3,15.764,1/25/2019 8:39,Second Class,New York City,United States,New York
16612,9/9/2018,11784,52955,181-E05850000,"Toys, Kids & Babies",Toys,Hasbro,Jenga Pass Challenge,1,1,6.48,6.48,3.1104,#############,Second Class,Memphis,United States,Tennessee
16613,3/25/2019,11784,52913,181-C0544AS00,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Fashion Reveal Cinderella,1,5,"1,325.85",1325.85,238.653,#############,Standard Class,San Diego,United States,California
16614,3/27/2019,12808,52882,181-DYL42,"Toys, Kids & Babies",Toys,Mattel Games,Barbie® Club Chelsea™ Dolls & Horse,1,3,14.94,14.94,6.8724,#############,Standard Class,La Crosse,United States,Wisconsin
16615,10/19/2018,12808,52939,181-E08840000,"Toys, Kids & Babies",Toys,Hasbro,Bed Bugs,1,1,34.54,34.54,17.27,#############,Standard Class,La Crosse,United States,Wisconsin
16616,2/19/2019,12809,52905,181-E0272AC20,"Toys, Kids & Babies",Toys,Hasbro,Disney Princess Royal Shimmer Cinderella Doll,1,5,"2,999.95",2999.95,1439.976,#############,Standard Class,La Crosse,United States,Wisconsin
16617,3/21/2018,12809,6062,306-S7H,"Toys, Kids & Babies",Bath & Babycare,Huggies,Platinum Pants M 31pcs,1,4,64.12,64.12,30.7776,1/25/2019 8:39,Second Class,La Crosse,United States,Wisconsin
16618,5/14/2019,12809,6064,306-S7J,"Toys, Kids & Babies",Bath & Babycare,Huggies,Platinum Pants XL 22pcs,1,4,19.46,19.456,2.1888,#############,First Class,Los Angeles,United States,California
16619,9/29/2018,3354,57796,656-10816,"Toys, Kids & Babies",Toys,Lego,Lego - 10816 My First Cars and Trucks,1,2,209.99,209.986,8.9994,#############,First Class,Los Angeles,United States,California
16620,2/10/2019,12811,53037,181-B9717AS00,"Toys, Kids & Babies",Toys,Hasbro,Play-Doh My Little Pony Twilight and Rarity Fashion Fun,1,5,29.76,29.76,1.86,#############,Same Day,Seattle,United States,Washington
16621,11/27/2018,12344,47942,656-75111,"Toys, Kids & Babies",Toys,Lego,Lego - 75111 Darth Vader,1,1,89.77,89.768,-2.5648,#############,Second Class,Seattle,United States,Washington
16622,5/8/2019,12344,8720,218-42112838X4,"Toys, Kids & Babies",Feeding,Tommee Tippee,Advenced Anti-Colic Bottle Teat - Medium Flow,1,2,959.98,959.984,335.9944,#############,Second Class,Miami,United States,Florida
16623,1/10/2018,12133,8749,218-43645438X4,"Toys, Kids & Babies",Feeding,Tommee Tippee,Easy Reach Teether Stage 3,1,3,15.55,15.552,5.6376,1/25/2019 8:39,Second Class,Miami,United States,Florida
16624,10/16/2018,11836,4438,193-E-166,"Toys, Kids & Babies",Bath & Babycare,LEC,Baby Wipes (Messy Time) 80 sheets x 3,1,1,34.36,34.36,-7.3015,#############,Second Class,Philadelphia,United States,Pennsylvania
16625,3/14/2018,11291,4417,193-CU994-741,"Toys, Kids & Babies",Bath & Babycare,Chu Chu Baby,2-Way Nasal Aspirator for Baby,1,3,98.38,98.376,35.6613,#############,Second Class,Chesapeake,United States,Virginia
16626,11/7/2018,11291,4434,193-KK-207,"Toys, Kids & Babies",Feeding,LEC,"Anpanman Step-Up Chopsticks
 Right Hand",1,4,29.94,29.94,-23.952,#############,Second Class,Chesapeake,United States,Virginia
